Joints,Name,X/Y/Z-axis,Features,PC2,Unnamed: 5,PC5,Unnamed: 7,PC8,Unnamed: 9,PC9,Unnamed: 11,PC11,Unnamed: 13,PC19,Unnamed: 15,PC24,Unnamed: 17,PC26,Unnamed: 19,PC28,Unnamed: 21,PC29,Unnamed: 23,PC31,Unnamed: 25,PC35,Unnamed: 27,PC39,Unnamed: 29,PC41,Unnamed: 31,PC46,Unnamed: 33,PC70,Unnamed: 35,PC77,Unnamed: 37
,,,,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value
joint11,HandLeft,Z,Mean,-0.174273280421122,0.00603136096191889,0.35369329400412,1.08823546795121e-08,0.368257866719124,2.38176829525649e-09,0.170609810182694,0.00719946416969934,-0.0951044853878495,0.136097328471207,0.0707569031825156,0.267956747260534,-0.0893435216678893,0.161566633397261,-0.150407276536625,0.0180146734353667,-0.0974035942802352,0.126839388620699,-0.066113715771843,0.300705963199051,-0.111698106425572,0.07976425657044,-0.0323175203488663,0.613232019866191,-0.0923307381733401,0.147946505882798,0.0702361747968654,0.271503241911823,0.0231313031843446,0.717545350233978,0.0118014633004339,0.853589731420426,-0.0157005574698879,0.806056074162582
joint11,HandLeft,Z,StandardDeviation,0.52504059665512,6.67742458879192e-19,0.12845863596603,0.0436945476987109,0.0703022258235922,0.271051631015367,0.16340545262939,0.0100994793545166,0.0520727984410405,0.415192576932385,0.140791212419083,0.0269310637780787,-0.00764643985449619,0.904827431616355,0.0202858166396603,0.751067517968957,0.0497949833890817,0.435918848573967,0.0461954508904286,0.469850896288387,-0.035786106150589,0.575650504184226,-0.0118202409268514,0.853359396725419,0.0550960333455583,0.38859678859693,-0.0740751702358034,0.246101133672167,0.0165596846094641,0.795671142250607,-0.0130551429659582,0.838239718535289,0.0224167005538024,0.725916164965365
joint11,HandLeft,Z,Skewness,0.102677313316153,0.107447545332603,-0.204017696333338,0.00126368047844326,0.0682726551659553,0.285162604595267,-0.13142618800937,0.0390169220550018,-0.0766082962617396,0.230275177870425,0.225100324099457,0.00036295013247977,-0.0900099438949454,0.158449396647082,0.0226314465594777,0.723397167704622,-0.0467919172649775,0.464129820187625,0.0164905233476816,0.796505844079608,0.0140148197339574,0.8265303486959,0.247426732495387,8.48844171101266e-05,-0.0512139865491008,0.422938224410543,-0.00386386598975316,0.951823031174317,0.0437983560701876,0.493228817644211,0.021019862540531,0.742372127151371,-0.0344707611195578,0.589774562769885
joint11,HandLeft,Z,Kurtosis,-0.315057869680403,4.28704251161415e-07,-0.092477198636792,0.147301866057809,-0.139996427146221,0.0278139369990556,0.257338249513336,4.25797453994752e-05,-0.0774017451660914,0.22546928912772,-0.0592177271813185,0.354044766876517,-0.033242124530115,0.603109147991621,0.02750824678929,0.667039639826737,-0.0221710400705426,0.728801408840131,0.0614946911323135,0.335811697465145,-0.00299639526583242,0.962630167444809,-0.0247580457074788,0.698616407410525,-0.0194028569652893,0.761568603205615,-0.0548936985872838,0.390343893013893,0.0184055854674949,0.77348181174776,0.0407950886171637,0.523370424672619,-0.00733623807507835,0.908671246387767
joint12,HandTipLeft,X,Mean,-0.321246997725612,2.46135902074975e-07,-0.226762294609727,0.000327288483499916,-0.306277223747578,9.22190652155104e-07,0.0177533721186102,0.781302002367688,-0.0359422383793606,0.573984569139558,-0.0804287909207681,0.207789353160932,-0.117449499543623,0.065345975227505,-0.0279197936895859,0.662362776430662,-0.0158653811472429,0.804061025559988,-0.0645224170283313,0.312515248075824,-0.0946753641496313,0.137881315759636,0.060761309126972,0.341617611677536,-0.0322029926576811,0.61449107906986,-0.0401612347136027,0.529849898561265,-0.00381280493804814,0.952458936236771,0.0463988049880613,0.467896062590455,0.0210423062933544,0.742106769772229
joint12,HandTipLeft,X,StandardDeviation,0.160801362170929,0.0113782162508002,-0.190691258503304,0.0026175610188285,-0.138254750657195,0.0298357195714661,0.12342487885326,0.0527027649858599,0.0294854270568203,0.644691330748945,0.222980890352211,0.000413669574285592,-0.0536360162829119,0.401309651082539,-0.0392178654478706,0.539567795434418,-0.152875008145413,0.016190931020359,0.0141970112696859,0.824311602670095,-0.0262330443285271,0.681612343598594,-0.174421787905755,0.00598781072451141,-0.0256077761724283,0.688801544315849,0.0468696054613261,0.463387512430731,-0.0617172620267654,0.334062246651191,-0.046875616203624,0.463330107432983,0.0300918721863274,0.637898886559069
joint12,HandTipLeft,X,Skewness,-0.0194305193313204,0.761238938820999,-0.0692267292535028,0.278468875804221,0.117179174332821,0.0659721747504274,-0.233834736260979,0.00020898859905719,0.200460759783908,0.00154172729302303,0.225185861716302,0.00036102992155554,-0.0398914731460051,0.532619733584484,-0.063762334470581,0.318261669288097,0.138495212197385,0.0295493220860268,0.134845428522609,0.0341584729138764,0.24999449585841,7.11823734932574e-05,0.0153680437427407,0.810084674110836,-0.0675008721576811,0.290655884426513,0.131936041679253,0.0382574145340697,-0.0498131293189581,0.435751426955401,-0.00655373638485541,0.918376735279536,0.052950459774664,0.407363655664831
joint12,HandTipLeft,X,Kurtosis,0.0449193662177946,0.482219645720414,-0.113322321470651,0.0754536981002313,0.110818007569748,0.0821818106415412,0.0212245768056812,0.739952876678835,0.0882668222014942,0.16669987637957,0.161238593279068,0.0111540139228736,0.0425896216541888,0.505247788273895,-0.144201990258483,0.0234100307829135,0.122190523011172,0.0551330771982591,-0.0366907045160511,0.566030101552157,0.0277711513364475,0.664050466809341,0.0249837517456789,0.696004406454608,-0.031720544014506,0.619807245449344,-0.0365016503712255,0.568034339013741,-0.0212813776037757,0.739282073963224,-0.0209784164975168,0.742862232722599,0.0278865140960797,0.662740486426944
joint12,HandTipLeft,Y,Mean,-0.0865816481527416,0.174977202293841,0.0136154765173495,0.831398383223834,-0.178213212713025,0.00496716346347818,0.481299006964554,9.9982986518373e-16,0.0618500931382116,0.333020956466907,0.0242395855932379,0.704629731097142,0.0475558606080757,0.456859004393791,-0.0402669392439564,0.528766541933819,0.0091479321672112,0.886254842379382,-0.00837800909364355,0.895771241001284,0.0262851141106764,0.681014939245717,0.0797400531121619,0.211721453843115,-0.0117276066907431,0.854495809530133,0.0394928666839125,0.536725799362357,0.0465213330345863,0.466720371517099,-0.0218996475327471,0.73199331485203,0.00724411589754539,0.90981317683255
joint12,HandTipLeft,Y,StandardDeviation,0.0953564564210841,0.13505809241921,0.0896424303999098,0.160162822068206,-0.193967559815215,0.00219782405321608,0.45250980059531,7.16793259036283e-14,0.0334450303709472,0.600897704075132,0.140734978272572,0.026992730217156,0.0106374485456433,0.867891513472495,0.0673075099053853,0.292043179285782,0.0574172108269003,0.36889429489543,0.0619134864505315,0.332524738213654,0.0730447768758973,0.252750564024836,0.0682220816470052,0.285520418298672,0.121032086858444,0.0574976641471896,0.0390621592802715,0.541180252443153,-0.0305219502375694,0.633100032245116,0.0431807965561894,0.499350393869147,-0.0276227345883586,0.665737286880059
